a,b,op,c,d,real,imaginary
53,33,2,87,21,3918,3984
30,11,0,29,5,59,16
2,8,0,4,85,6,93
88,21,1,37,18,51,3
4,68,1,93,15,-89,53
95,88,1,93,43,2,45
88,50,3,63,7,1.46689895470383,0.630662020905923
72,23,2,54,21,3405,2754
98,13,2,29,26,2504,2925
92,3,0,10,54,102,57
15,42,1,32,81,-17,-39
57,24,2,19,61,-381,3933
42,64,3,25,59,1.17535314174379,-0.213833414515343
6,77,3,3,36,2.13793103448276,0.0114942528735632
25,33,0,97,81,122,114
93,14,0,63,66,156,80
68,63,1,96,93,-28,-30
13,75,0,36,21,49,96
98,62,1,33,73,65,-11
68,13,0,32,49,100,62
58,84,2,65,81,-3034,10158
60,69,3,79,50,0.93696373412653,0.280402699919918
11,0,0,31,28,42,28
23,4,2,54,50,1042,1366
97,18,2,66,85,4872,9433
7,3,1,51,44,-44,-41
45,51,2,78,76,-366,7398
84,77,3,88,17,1.08315697746794,0.66575376571642
56,90,1,49,34,7,56
78,54,2,16,48,-1344,4608
66,82,0,34,95,100,177
43,81,0,53,41,96,122
20,17,2,67,53,439,2199
55,39,1,68,74,-13,-35
19,50,3,64,1,0.309006590187942,0.776421772028313
89,10,1,13,98,76,-88
14,31,3,38,67,0.439743805831788,0.040451710770268
91,76,3,84,16,1.2117067833698,0.673960612691466
64,21,3,37,54,0.817269544924154,-0.625204200700117
27,16,2,37,40,359,1672
65,15,3,71,19,0.90707145501666,-0.0314698259903739
17,0,2,95,31,1615,527
42,36,1,17,42,25,-6
22,57,3,57,53,0.705678441729944,0.343842852426543
18,65,3,88,94,0.464053075995175,0.242943305186972
78,4,1,94,57,-16,-53
29,11,2,54,42,1104,1812
45,55,0,35,87,80,142
51,34,0,42,53,93,87
66,82,2,65,29,1912,7244
15,59,3,20,21,1.82996432818074,1.02853745541023
55,61,0,17,33,72,94
61,57,0,72,68,133,125
93,63,0,54,14,147,77
53,99,3,57,72,1.20348630380647,0.216648879402348
38,31,3,81,57,0.49388379204893,0.0351681957186544
46,61,3,9,15,4.34313725490196,-0.46078431372549
60,77,1,2,13,58,64
0,19,0,21,27,21,46
91,9,1,29,89,62,-80
67,50,3,1,67,0.761024498886414,-0.988641425389755
31,8,3,25,17,0.99671772428884,-0.357768052516411
68,37,2,59,74,1274,7215
14,11,0,7,90,21,101
46,69,2,32,3,1265,2346
33,1,1,99,91,-66,-90
96,89,3,5,75,1.26637168141593,-1.19557522123894
89,44,0,1,36,90,80
78,70,3,42,19,2.16752941176471,0.686117647058823
63,42,3,77,98,0.577287066246057,-0.189274447949527
95,34,1,93,97,2,-63
86,26,1,97,55,-11,-29
76,79,1,49,95,27,-16
95,2,0,19,76,114,78
89,16,1,16,45,73,-29
29,84,1,26,77,3,7
91,7,2,44,21,3857,2219
20,80,1,1,3,19,77
52,58,3,62,96,0.673200612557427,-0.106891271056662
57,21,3,37,71,0.561622464898596,-0.510140405616225
34,41,0,23,42,57,83
86,42,3,84,37,1.04189910979229,0.0410682492581602
94,56,1,42,2,52,54
2,94,0,39,49,41,143
20,90,1,31,45,-11,45
71,37,0,79,85,150,122
98,79,3,31,93,1.08064516129032,-0.693548387096774
7,16,3,20,95,0.176127320954907,-0.036604774535809
90,46,0,26,53,116,99
55,64,0,75,3,130,67
58,93,2,50,57,-2401,7956
53,64,0,24,40,77,104
52,1,3,54,0,0.962962962962963,0.0185185185185185
99,22,1,62,3,37,19
92,32,2,7,66,-1468,6296
70,23,0,10,95,80,118
49,58,3,38,11,1.59744408945687,1.06389776357827
95,30,2,61,29,4925,4585
61,37,3,27,98,0.510306784089809,-0.481854253363012
96,8,0,53,87,149,95
26,34,0,48,53,74,87
86,58,1,30,36,56,22
24,94,3,42,78,1.06269113149847,0.264525993883792
60,69,0,87,48,147,117
98,76,1,7,51,91,25
91,69,2,31,52,-767,6871
77,67,3,89,89,0.808988764044944,-0.0561797752808989
83,27,3,52,8,1.63728323699422,0.267341040462428
65,49,2,91,21,4886,5824
70,6,1,49,5,21,1
24,28,3,21,68,0.475419545903258,-0.206120434353406
64,58,0,20,30,84,88
48,31,3,6,60,0.590759075907591,-0.740924092409241
69,55,2,62,19,3233,4721
95,69,1,76,56,19,13
25,82,3,97,86,0.563939303778637,0.345373400773579
56,87,3,20,72,1.32234957020057,-0.410458452722063
78,44,3,42,64,1.03959044368601,-0.536518771331058
2,76,3,29,94,0.744238917019738,0.208329027591196
63,85,1,97,69,-34,16
89,33,1,33,11,56,22
89,59,0,42,24,131,83
27,29,1,68,85,-41,-56
9,80,3,9,96,0.834785414649887,-0.0154888673765731
87,94,0,61,83,148,177
92,0,0,4,9,96,9
42,61,3,18,5,3.04011461318052,2.54441260744986
9,37,1,85,27,-76,10
63,5,0,16,77,79,82
74,96,1,75,81,-1,15
15,69,2,58,24,-786,4362
85,13,3,5,91,0.193594991572357,-0.923428846616904
69,37,2,57,80,973,7629
46,66,3,14,23,2.98206896551724,-0.184827586206897
49,7,0,80,33,129,40
86,18,1,89,26,-3,-8
24,31,2,12,46,-1138,1476
57,47,0,81,99,138,146
17,48,1,58,13,-41,35
39,50,1,16,78,23,-28
53,0,2,85,62,4505,3286
25,47,3,51,24,0.756373937677054,0.565627950897073
55,83,0,37,35,92,118
66,93,0,27,50,93,143
76,93,3,8,24,4.4375,-1.6875
99,96,3,39,77,1.51046979865772,-0.520671140939597
58,16,0,9,12,67,28
10,91,0,22,52,32,143
98,66,1,47,96,51,-30
54,94,0,73,22,127,116
14,69,1,71,68,-57,1
56,33,3,61,58,0.752293577981651,-0.174311926605505
9,40,2,22,3,78,907
58,33,1,66,10,-8,23
30,90,1,95,81,-65,9
46,35,3,60,89,0.509938373405086,-0.173075253884211
32,55,0,76,81,108,136
70,33,3,63,75,0.717636022514071,-0.330519074421513
80,40,3,39,18,2.08130081300813,0.0650406504065041
77,24,2,93,57,5793,6621
16,45,2,8,8,-232,488
26,78,2,72,10,1092,5876
97,41,1,95,58,2,-17
42,84,2,37,57,-3234,5502
9,73,1,36,20,-27,53
4,25,3,14,19,0.953321364452424,0.491921005385996
9,1,1,61,43,-52,-42
20,18,2,51,78,-384,2478
2,34,3,84,11,0.0755190190887558,0.394872509405044
74,27,0,63,9,137,36
16,99,3,41,75,1.10607719682453,0.391322200930742
61,99,2,23,26,-1171,3863
37,17,1,36,59,1,-42
49,38,2,65,43,1551,4577
7,81,1,27,37,-20,44
20,19,1,35,59,-15,-40
71,80,2,92,79,212,12969
74,68,1,12,79,62,-11
61,28,3,13,50,0.821656050955414,-1.00636942675159
58,37,3,16,11,3.54111405835544,-0.122015915119363
83,43,0,19,86,102,129
60,97,2,5,3,9,665
33,13,2,1,27,-318,904
55,25,0,0,42,55,67
56,38,0,95,98,151,136
47,39,3,57,15,0.939550949913644,0.436960276338515
67,12,3,58,80,0.49631298648095,-0.477673084801311
79,58,0,27,12,106,70
94,53,3,22,86,0.840862944162437,-0.877918781725888
19,67,2,20,58,-3506,2442
66,78,1,23,9,43,69
3,88,0,81,63,84,151
63,33,2,84,61,3279,6615
56,62,2,89,14,4116,6302
57,67,0,94,64,151,131
90,57,3,95,62,0.939000699355039,-0.0128215090527625
96,7,3,96,3,1.00130081300813,0.0416260162601626
30,70,3,71,26,0.690921812139234,0.732901871610985
1,14,1,77,24,-76,-10
19,57,1,67,96,-48,-39
57,59,0,14,51,71,110
28,86,0,10,99,38,185
61,19,1,35,66,26,-47
93,89,0,72,72,165,161
44,76,2,98,33,1804,8900
92,79,2,55,82,-1418,11889
58,22,3,5,87,0.290229128259152,-0.649986831709244
44,6,3,48,85,0.27516003777941,-0.362262566901039
29,23,0,20,71,49,94
27,5,0,91,5,118,10
33,66,3,19,59,1.17673086933889,-0.180374804789172
32,16,1,95,86,-63,-70
68,13,2,33,16,2036,1517
20,15,0,50,55,70,70
87,55,0,94,40,181,95
38,77,1,95,18,-57,59
22,11,0,71,90,93,101
90,44,3,83,57,0.984217794436773,-0.145788123890314
24,3,3,79,85,0.159735630476756,-0.133892766968662
95,71,3,11,55,1.57342657342657,-1.41258741258741
18,78,2,0,88,-6864,1584
86,89,1,5,38,81,51
61,76,0,44,57,105,133
32,6,3,60,18,0.516819571865443,-0.055045871559633
49,59,2,42,59,-1423,5369
84,61,1,98,49,-14,12
33,16,3,89,30,0.387371046366625,0.0492007708876545
60,49,1,13,88,47,-39
61,18,0,45,37,106,55
91,70,3,79,93,0.920013431833445,-0.196977837474815
73,26,1,71,61,2,-35
25,9,2,80,36,1676,1620
14,67,2,48,2,538,3244
88,34,0,16,26,104,60
14,40,2,96,34,-16,4316
13,81,0,40,22,53,103
79,89,0,45,22,124,111
41,8,2,89,26,3441,1778
28,28,1,40,96,-12,-68
27,66,3,19,8,2.44941176470588,2.44235294117647
31,15,1,69,58,-38,-43
74,36,2,49,41,2150,4798
26,39,3,9,13,2.964,0.052
54,56,2,85,34,2686,6596
21,79,1,39,28,-18,51
44,6,1,38,3,6,3
69,3,0,78,93,147,96
11,30,2,84,38,-216,2938
6,80,2,28,71,-5512,2666
93,50,0,84,55,177,105
75,14,3,94,73,0.569855277091422,-0.29361101306036
35,38,2,43,4,1353,1774
72,94,1,27,17,45,77
63,51,0,76,95,139,146
53,31,2,68,12,3232,2744
62,60,2,26,47,-1208,4474
70,93,3,99,96,0.833885470894463,0.130777725193248
3,36,1,76,95,-73,-59
36,86,2,40,33,-1398,4628
74,42,1,13,78,61,-36
81,42,3,95,20,0.905570291777188,0.251458885941645
85,59,2,3,38,-1987,3407
47,79,0,6,14,53,93
61,13,3,29,93,0.313804004214963,-0.558061116965227
48,8,2,53,87,1848,4600
44,62,0,79,37,123,99
61,78,0,51,27,112,105
6,83,3,85,50,0.479177377892031,0.694601542416452
93,47,3,43,1,2.18702702702703,1.04216216216216
51,96,1,31,70,20,26
52,56,2,52,36,688,4784
88,23,3,84,38,0.972470588235294,-0.166117647058824
64,43,2,13,76,-2436,5423
19,1,1,51,21,-32,-20
6,85,1,57,71,-51,14
78,40,0,69,90,147,130
20,44,2,89,83,-1872,5576
21,3,3,72,84,0.144117647058824,-0.126470588235294
71,49,0,65,24,136,73
73,6,3,81,2,0.902513328255902,0.0517897943640518
71,93,2,26,69,-4571,7317
14,74,0,58,7,72,81
86,42,2,72,83,2706,10162
45,98,2,51,10,1315,5448
62,44,2,37,11,1810,2310
19,65,3,54,18,0.677777777777778,0.977777777777778
98,91,2,69,16,5306,7847
94,78,2,49,15,3436,5232
67,92,3,29,44,2.15736406193734,-0.100828231904933
71,18,1,3,77,68,-59
7,57,1,19,98,-12,-41
91,62,1,85,21,6,41
38,6,2,19,31,536,1292
65,77,1,16,27,49,50
1,6,1,8,45,-7,-39
22,88,3,80,12,0.430317848410758,1.03545232273839
41,20,1,52,77,-11,-57
47,0,1,61,43,-14,-43
30,45,2,75,32,810,4335
66,66,2,41,38,198,5214
56,32,0,45,63,101,95
5,35,1,12,66,-7,-31
0,32,3,39,67,0.356738768718802,0.20765391014975
68,39,1,18,99,50,-60
63,49,0,51,69,114,118
46,10,2,27,50,742,2570
45,30,1,31,13,14,17
11,33,3,4,75,0.446552029781954,-0.122850558411629
86,91,2,98,42,4606,12530
26,70,3,23,98,0.736011052995164,-0.0925688345011349
47,33,3,47,0,1,0.702127659574468
59,49,1,51,53,8,-4
25,86,2,94,5,1920,8209
16,4,1,93,73,-77,-69
18,26,1,34,48,-16,-22
60,94,1,55,2,5,92
20,88,3,42,51,1.22061855670103,0.613058419243986
38,97,1,88,41,-50,56
21,92,0,4,51,25,143
73,33,2,7,40,-809,3151
30,61,3,73,43,0.670521036500418,0.440651992198384
5,92,2,33,10,-755,3086
51,21,3,46,42,0.831958762886598,-0.303092783505155
31,30,3,1,66,0.461556116593987,-0.462703695203121
85,20,2,83,30,6455,4210
64,69,0,36,67,100,136
41,82,3,19,21,3.11845386533666,0.869077306733167
66,60,2,24,49,-1356,4674
68,44,1,12,17,56,27
39,6,0,64,56,103,62
0,51,2,67,21,-1071,3417
9,6,0,32,72,41,78
58,14,1,70,41,-12,-27
22,52,1,95,44,-73,8
96,1,3,2,63,0.0641832368487289,-1.52177196073496
96,12,3,74,6,1.30188679245283,0.0566037735849057
81,48,3,13,83,0.713658260130349,-0.864125814678379
6,33,1,18,68,-12,-35
96,95,3,23,86,1.30952681388013,-0.766056782334385
80,92,0,64,98,144,190
92,94,3,89,62,1.19133021674458,0.226264343391415
65,1,1,41,9,24,-8
8,32,0,92,84,100,116
6,42,0,9,41,15,83
74,64,0,60,14,134,78
12,69,2,1,22,-1506,333
38,69,2,33,29,-747,3379
0,1,1,21,85,-21,-84
35,38,3,38,10,1.10751295336788,0.708549222797927
89,43,0,12,35,101,78
1,73,0,96,15,97,88
46,92,1,77,60,-31,32
48,40,3,13,14,3.24383561643836,-0.416438356164384
17,98,0,72,75,89,173
81,51,1,22,94,59,-43
83,62,3,82,22,1.1334628190899,0.451997780244173
2,15,2,14,17,-227,244
19,55,1,78,66,-59,-11
78,37,0,92,8,170,45
95,19,0,25,36,120,55
1,1,0,89,35,90,36
7,3,2,95,40,545,565
37,35,3,81,89,0.422041154536666,-0.0316254660958431
36,4,1,18,96,18,-92
2,46,2,10,77,-3522,614
85,75,1,89,30,-4,45
38,74,1,0,72,38,2
22,62,3,47,45,0.9031648559282,0.454416627302787
89,1,2,78,90,6852,8088
77,40,3,30,77,0.789281007468151,-0.692487919168253
4,16,0,36,58,40,74
46,75,1,36,50,10,25
29,78,2,55,82,-4801,6668
1,97,0,64,0,65,97
8,50,2,1,10,-492,130
49,12,1,66,92,-17,-80
81,19,2,66,42,4548,4656
53,95,2,14,26,-1728,2708
60,9,0,56,23,116,32
10,21,1,97,17,-87,4
99,65,1,74,11,25,54
68,68,1,10,49,58,19
27,76,0,41,23,68,99
71,45,3,60,16,1.29149377593361,0.405601659751037
4,41,1,57,4,-53,37
2,14,1,54,86,-52,-72
89,33,1,62,76,27,-43
84,61,2,2,49,-2821,4238
79,57,0,35,63,114,120
9,75,3,52,70,0.751972645975802,0.430036822724882
34,70,0,65,66,99,136
24,69,0,67,14,91,83
68,44,2,62,13,3644,3612
4,28,2,12,51,-1380,540
65,96,1,26,95,39,1
93,63,2,35,15,2310,3600
31,62,2,18,3,372,1209
49,70,2,82,48,658,8092
4,66,2,72,55,-3342,4972
35,57,2,17,34,-1343,2159
6,11,1,26,25,-20,-14
99,86,1,58,89,41,-3
39,16,3,26,59,0.471012749579023,-0.453452008660091
25,9,2,37,58,403,1783
91,46,0,35,24,126,70
37,74,1,13,36,24,38
23,39,1,56,48,-33,-9
26,12,0,25,54,51,66
11,80,0,97,73,108,153
63,48,0,42,46,105,94
98,35,3,25,34,2.04379562043796,-1.37956204379562
4,93,2,63,2,66,5867
77,30,1,37,15,40,15
55,20,2,91,43,4145,4185
63,36,1,64,56,-1,-20
71,28,2,83,77,3737,7791
45,65,0,92,95,137,160
19,46,1,89,17,-70,29
70,50,2,91,7,6020,5040
20,85,1,48,82,-28,3
26,93,3,12,3,3.86274509803922,6.7843137254902
38,82,2,81,57,-1596,8808
50,82,1,51,56,-1,26
80,29,0,8,2,88,31
53,50,2,71,18,2863,4504
25,58,3,0,66,0.878787878787879,-0.378787878787879
0,14,3,2,82,0.170630202140309,0.00416171224732461
22,15,3,78,19,0.310473235065943,0.116679596586501
70,86,3,27,19,3.23302752293578,0.910091743119266
73,16,1,47,50,26,-34
32,2,2,26,57,718,1876
1,94,2,35,92,-8613,3382
62,13,0,13,37,75,50
99,39,1,24,30,75,9
83,41,0,31,84,114,125
51,60,1,17,24,34,36
21,17,2,84,91,217,3339
90,78,1,52,56,38,22
54,28,2,50,94,68,6476
38,80,3,81,39,0.766889383815887,0.618411284335561
67,36,0,11,48,78,84
66,40,1,32,65,34,-25
83,43,3,52,64,1.03941176470588,-0.452352941176471
19,34,3,72,66,0.378616352201258,0.125157232704403
20,75,0,81,8,101,83
67,62,0,84,91,151,153
80,41,0,93,17,173,58
37,37,1,53,68,-16,-31
5,5,1,20,99,-15,-94
3,34,0,55,22,58,56
85,94,2,33,5,2335,3527
6,20,2,51,86,-1414,1536
38,95,0,13,23,51,118
85,19,3,20,71,0.560374931078846,-1.0393310053299
21,86,2,36,97,-7586,5133
1,8,3,48,98,0.0698689956331878,0.0240174672489083
86,71,3,14,57,1.52423802612482,-1.1343976777939
21,71,2,87,49,-1652,7206
50,67,3,79,72,0.767964989059081,0.148183807439825
64,31,2,27,1,1697,901
21,23,2,56,14,854,1582
27,68,1,6,44,21,24
15,84,3,26,5,1.15549215406562,3.00855920114123
15,98,2,74,12,-66,7432
31,5,3,73,65,0.270881306259158,-0.172702532970484
55,27,0,43,45,98,72
78,0,0,86,34,164,34
50,99,2,82,17,2417,8968
66,35,0,29,85,95,120
38,0,0,82,76,120,76
68,35,1,95,87,-27,-52
37,61,0,2,45,39,106
86,82,3,62,37,1.60483406867447,0.364857088049108
25,62,0,65,51,90,113
65,36,0,79,41,144,77
48,71,0,37,1,85,72
18,40,3,68,29,0.436230558096981,0.402195791399817
8,42,3,89,77,0.284909747292419,0.225415162454874
64,77,1,85,88,-21,-11
12,29,1,91,15,-79,14
40,78,1,45,95,-5,-17
13,95,3,33,46,1.49734789391576,0.791575663026521
12,74,1,27,94,-15,-20
70,81,2,38,31,149,5248
46,25,3,17,17,2.08823529411765,-0.617647058823529
49,76,0,19,49,68,125
81,31,1,85,3,-4,28
82,47,3,5,16,4.13523131672598,-3.83274021352313
65,38,3,6,85,0.498553918193086,-0.729513841068723
69,86,1,68,25,1,61
95,5,3,52,77,0.616819182207807,-0.817213019807715
84,82,0,22,0,106,82
38,17,3,74,67,0.39648770697441,-0.129252383341696
55,71,0,43,88,98,159
85,83,1,66,7,19,76
83,2,3,11,97,0.116159496327387,-0.842497376705142
47,6,1,12,1,35,5
4,13,2,97,86,-730,1605
50,49,2,50,29,1079,3900
47,19,2,20,18,598,1226
10,97,0,2,5,12,102
14,71,3,55,46,0.785061272126046,0.634312390585489
75,67,2,41,10,2405,3497
48,56,0,80,81,128,137
61,5,1,94,40,-33,-35
42,54,3,68,4,0.662068965517241,0.755172413793103
15,46,0,83,70,98,116
83,65,1,61,88,22,-23
2,83,1,77,77,-75,6
30,15,0,83,73,113,88
29,84,0,37,62,66,146
59,28,1,54,77,5,-49
62,35,1,61,92,1,-57
18,49,1,78,61,-60,-12
84,83,0,88,0,172,83
39,59,0,31,55,70,114
23,56,3,7,76,0.758283261802575,-0.232789699570815
63,24,2,64,57,2664,5127
92,62,2,38,97,-2518,11280
92,98,1,88,76,4,22
21,64,3,59,35,0.739269018274543,0.646196345091373
71,78,3,65,1,1.11050638902035,1.18291528632276
82,64,3,56,17,1.65839416058394,0.639416058394161
97,63,0,59,85,156,148
56,81,1,55,68,1,13
18,29,0,79,56,97,85
49,59,1,66,45,-17,14
67,28,1,14,9,53,19
82,68,2,60,47,1724,7934
98,21,1,6,29,92,-8
7,74,0,72,31,79,105
34,89,0,28,54,62,143
13,99,3,68,94,0.757057949479941,0.409361069836553
86,89,1,34,20,52,69
79,15,2,21,92,279,7583
78,70,2,16,23,-362,2914
48,18,1,59,85,-11,-67
62,17,1,15,56,47,-39
72,54,3,15,25,2.85882352941176,-1.16470588235294
3,70,2,1,63,-4407,259
10,78,0,33,86,43,164
5,40,2,88,87,-3040,3955
69,70,0,0,22,69,92
82,83,1,22,65,60,18
63,71,0,44,17,107,88
12,34,2,79,30,-72,3046
16,7,0,90,74,106,81
11,1,0,48,71,59,72
17,6,2,99,17,1581,883
74,90,0,71,42,145,132
13,70,0,35,21,48,91
84,79,2,20,83,-4877,8552
35,33,1,50,56,-15,-23
5,42,0,48,72,53,114
74,19,3,40,35,1.28318584070796,-0.647787610619469
16,0,2,87,13,1392,208
54,41,3,32,87,0.616199231932969,-0.394041661817759
69,56,2,46,38,1046,5198
83,15,0,28,81,111,96
87,75,1,3,37,84,38
87,71,0,16,21,103,92
43,92,1,8,3,35,89
90,39,0,57,84,147,123
9,84,1,89,16,-80,68
37,54,1,3,74,34,-20
25,95,2,72,32,-1240,7640
19,59,1,64,98,-45,-39
57,11,1,3,47,54,-36
25,17,2,78,20,1610,1826
0,74,1,43,64,-43,10
52,4,0,91,32,143,36
33,99,0,44,8,77,107
91,60,1,73,90,18,-30
79,38,0,86,78,165,116
17,48,1,93,48,-76,0
76,47,0,87,79,163,126
14,99,1,91,44,-77,55
87,80,3,65,67,1.2640578379619,-0.0721826945145742
83,30,0,3,26,86,56
89,93,3,1,5,21.3076923076923,-13.5384615384615
84,52,3,51,79,0.949106536982583,-0.450576792580864
74,63,0,35,21,109,84
6,97,3,62,58,0.832130965593785,0.786071032186459
24,15,2,55,73,225,2577
65,43,0,65,63,130,106
32,63,0,60,69,92,132
96,47,3,43,22,2.21260180025718,-0.0390055722246035
57,64,1,82,22,-25,42
40,26,2,17,74,-1244,3402
7,28,2,29,64,-1589,1260
16,29,1,38,11,-22,18
89,61,0,21,28,110,89
37,85,2,98,53,-879,10291
33,47,1,56,45,-23,2
67,94,2,0,3,-282,201
8,14,1,34,5,-26,9
95,57,2,39,79,-798,9728
91,18,0,13,78,104,96
64,99,1,95,80,-31,19
4,41,1,93,69,-89,-28
30,96,2,50,37,-2052,5910
61,10,2,95,30,5495,2780
75,83,0,87,33,162,116
88,23,1,92,38,-4,-15
3,0,1,48,39,-45,-39
33,6,0,8,11,41,17
43,66,0,5,36,48,102
96,23,0,96,8,192,31
28,66,3,12,71,0.968563162970106,-0.230665380906461
76,57,0,60,42,136,99
53,80,2,73,66,-1411,9338
1,8,1,11,84,-10,-76
6,62,1,5,37,1,25
59,31,2,77,87,1846,7520
53,39,0,26,95,79,134
8,63,3,78,28,0.347699475829936,0.682877111240536
88,46,0,43,28,131,74
18,15,0,51,7,69,22
49,86,0,58,48,107,134
46,56,2,64,70,-976,6804
82,64,1,72,38,10,26
0,16,1,21,40,-21,-24
32,74,1,44,93,-12,-19
76,47,0,37,84,113,131
51,66,1,14,74,37,-8
99,25,0,65,56,164,81
26,13,0,66,31,92,44
83,60,3,90,20,1.02,0.44
60,68,1,6,51,54,17
10,76,0,29,42,39,118
36,20,2,32,33,492,1828
21,10,0,52,15,73,25
3,44,3,98,22,0.125099127676447,0.420896114195083
22,98,2,99,84,-6054,11550
91,29,0,38,53,129,82
0,80,3,90,9,0.088008800880088,0.88008800880088
34,53,0,88,22,122,75
75,1,3,42,36,1.04117647058824,-0.868627450980392
98,48,1,48,78,50,-30
64,59,1,13,61,51,-2
2,57,0,3,90,5,147
11,7,3,95,40,0.124705882352941,0.0211764705882353
70,66,0,7,60,77,126
17,66,0,32,53,49,119
53,33,2,83,23,3640,3958
78,19,2,78,40,5324,4602
40,6,3,95,70,0.303052064631957,-0.160143626570916
31,52,1,10,99,21,-47
13,65,2,31,23,-1092,2314
11,99,1,33,94,-22,5
68,73,0,8,82,76,155
26,7,2,14,93,-287,2516
14,25,2,18,94,-2098,1766
77,35,2,12,75,-1701,6195
12,34,0,82,79,94,113
92,79,1,96,64,-4,15
23,47,3,28,79,0.620213523131673,-0.0713167259786477
74,84,0,73,11,147,95
10,5,2,60,24,480,540
92,42,0,35,69,127,111
25,43,1,32,37,-7,6
23,12,1,34,38,-11,-26
15,90,3,96,43,0.479891549932219,0.72254857659286
67,33,3,14,57,0.818287373004354,-0.974455732946299
51,92,2,9,13,-737,1491
75,1,2,33,86,2389,6483
76,36,3,64,20,1.24199288256228,0.174377224199288
37,73,3,90,37,0.636920477347133,0.549266025979512
15,23,0,10,14,25,37
78,24,0,21,28,99,52
39,78,1,90,30,-51,48
59,91,3,73,45,1.14250747892304,0.542289910252924
89,90,2,50,55,-500,9395
0,51,0,52,3,52,54
43,50,3,24,57,1.01490196078431,-0.327058823529412
71,8,2,6,38,122,2746
57,76,3,66,99,0.797202797202797,-0.0442890442890443
94,53,0,83,39,177,92
89,91,3,71,90,1.10410166653984,-0.117875351951906
40,71,3,5,1,10.4230769230769,12.1153846153846
53,64,1,57,24,-4,40
14,97,1,51,38,-37,59
41,50,0,84,90,125,140
41,25,1,35,33,6,-8
10,26,0,97,81,107,107
19,35,0,39,29,58,64
62,63,2,35,56,-1358,5677
40,32,3,78,54,0.538666666666667,0.0373333333333333
82,32,3,38,3,2.21059876118376,0.667584308327598
59,39,3,69,71,0.697816772087329,-0.152825953886962
40,31,3,65,68,0.532037518363657,-0.0796700192112103
5,31,1,34,98,-29,-67
46,84,0,64,83,110,167
51,66,1,28,0,23,66
35,54,0,11,7,46,61
31,29,3,26,6,1.37640449438202,0.797752808988764
73,33,2,12,97,-2325,7477
40,39,3,54,75,0.59536354056902,-0.104671584123639
44,19,2,10,31,-149,1554
33,91,0,87,13,120,104
16,29,0,37,2,53,31
13,30,2,70,51,-620,2763
69,7,1,1,89,68,-82
62,51,1,75,58,-13,-7
52,84,3,35,59,1.43986400339992,-0.0271993200169996
96,43,1,44,20,52,23
20,81,2,93,98,-6078,9493
67,41,0,32,89,99,130
67,44,2,84,39,3912,6309
79,38,3,88,44,0.890909090909091,-0.0136363636363636
98,19,0,96,76,194,95
81,85,3,67,70,1.21173713920545,0.00266269038236234
6,75,3,50,74,0.733450351053159,0.414493480441324
66,73,2,89,2,5728,6629
18,49,2,29,56,-2222,2429
78,45,2,61,56,2238,7113
87,99,3,33,16,3.31226765799257,1.39405204460967
65,68,2,36,15,1320,3423
71,76,1,85,5,-14,71
58,53,1,49,76,9,-23
62,33,0,95,51,157,84
88,99,0,5,49,93,148
49,72,1,14,4,35,68
60,39,0,58,1,118,40
41,66,3,57,29,1.03936430317848,0.629095354523227
6,2,3,59,86,0.048358922497012,-0.0365909717753057
42,10,3,88,38,0.443622115803222,-0.0779277318241184
8,19,3,93,9,0.104810996563574,0.194158075601375
1,7,3,66,80,0.0582000743770919,0.0355150613611008
85,24,3,44,88,0.604545454545455,-0.663636363636364
6,48,1,77,48,-71,0
49,95,0,79,27,128,122
20,84,3,39,1,0.567674113009198,2.13929040735874
19,61,2,36,64,-3220,3412
12,57,2,23,89,-4797,2379
98,76,2,57,47,2014,8938
97,4,2,29,68,2541,6712
21,19,0,0,78,21,97
88,29,2,65,71,3661,8133
60,35,1,46,22,14,13
29,95,2,60,45,-2535,7005
85,75,2,19,39,-1310,4740
36,56,3,6,23,2.66194690265487,-0.870796460176991
78,88,3,83,16,1.10314905528341,0.847585724282715
1,74,0,71,31,72,105
72,90,0,51,51,123,141
80,76,2,74,43,2652,9064
75,14,2,64,31,4366,3221
85,61,1,48,88,37,-27
56,24,0,58,74,114,98
70,85,1,30,8,40,77
49,97,2,73,59,-2146,9972
62,87,0,92,12,154,99
61,76,0,82,84,143,160
53,35,2,93,29,3914,4792
73,81,1,68,63,5,18
49,14,1,70,77,-21,-63
98,96,1,74,15,24,81
37,71,2,34,30,-872,3524
45,36,1,36,86,9,-50
17,19,3,13,97,0.215493840050115,-0.146377114220088
9,0,3,24,41,0.0957022596366859,-0.163491360212672
56,18,1,39,47,17,-29
99,30,0,35,12,134,42
42,85,0,51,82,93,167
94,51,2,89,81,4235,12153
74,22,2,87,2,6394,2062
23,71,2,77,53,-1992,6686
15,65,2,35,47,-2530,2980
17,57,0,3,68,20,125
95,90,1,38,90,57,0
63,10,2,38,13,2264,1199
60,94,2,43,44,-1556,6682
55,38,1,74,9,-19,29
72,28,2,48,59,1804,5592
12,38,1,92,79,-80,-41
95,29,1,2,62,93,-33
64,11,3,29,74,0.422668988443882,-0.69922431533956
62,96,0,14,60,76,156
81,63,1,68,59,13,4
68,36,2,86,49,4084,6428
49,4,3,60,46,0.546536039188244,-0.352344296710987
23,77,3,42,31,1.23045871559633,0.925137614678899
68,25,1,75,43,-7,-18
0,5,3,84,52,0.0266393442622951,0.0430327868852459
